_r,_RAJ2000,_DEJ2000,Plx,pmRA,pmDE,Gmag,BPmag,RPmag,BP-RP,BP-G,G-RP
21.9825,132.6455029030198,12.1215681991841,0.2624,-2.95,-5.365,16.311224,16.640211,15.803991,0.83622,0.328987,0.507233
21.9856,133.1966595295602,11.7566819976885,5.3282,3.703,-12.904,20.814371,21.876097,19.398811,2.477285,1.061726,1.41556
21.9899,132.481969183682,11.9470943508306,-0.2817,0.008,-3.077,19.507862,19.835728,19.018366,0.817362,0.327866,0.489496
21.9941,133.1597490627359,11.9647151231586,3.2753,-23.357,1.874,16.996334,18.124117,15.947269,2.176848,1.127783,1.049065
21.9951,132.6990631889216,12.1452816436515,3.491,-3.287,-5.291,20.609741,21.497257,19.303753,2.193504,0.887516,1.305988
21.9979,132.6604383310078,12.1293871716547,1.1388,-10.816,-2.995,13.014684,13.307289,12.56536,0.741929,0.292605,0.449324
21.9994,132.4508285359899,11.7836378984174,0.635,-3.488,-3.385,19.89596,20.604092,18.914394,1.689697,0.708132,0.981565
22.0011,133.1501779078118,11.9822546655534,0.4613,-3.436,-0.255,15.677699,15.955477,15.221508,0.733969,0.277778,0.456191
22.005,133.1995855177778,11.8088220190633,0.5237,-4.458,-0.825,18.757902,19.78996,17.764261,2.0257,1.032059,0.993641
22.0058,133.1589104718892,11.6338314202298,2.2308,2.474,1.464,18.63684,19.978552,17.461905,2.516647,1.341711,1.174936
22.0095,132.4528640723364,11.7571479604974,0.161,-2.2,-6.208,18.61459,18.872353,18.177193,0.69516,0.257763,0.437397
22.0104,132.4760125980626,11.9339504622538,0.4025,1.962,-5.634,19.688238,20.007854,19.224667,0.783188,0.319616,0.463572
22.0111,133.198586282408,11.8295464276426,0.52,-2.572,-2.297,17.525711,17.974096,16.898771,1.075325,0.448385,0.62694
22.014,132.5262396399696,11.5786660194731,1.0864,-10.769,-2.842,18.700445,20.10798,17.562037,2.545944,1.407536,1.138409
22.0236,133.1738732876476,11.6656303421367,0.1961,-2.055,-3.51,18.19965,18.533564,17.71727,0.816294,0.333914,0.48238
22.0245,132.6127490045367,12.1026602193267,0.6377,-4.234,5.353,18.572138,19.449764,17.65772,1.792044,0.877626,0.914417
22.0369,132.9746450967959,11.4632684681496,0.1578,1.974,-7.265,18.33255,19.235203,17.549635,1.685568,0.902653,0.782915
22.0401,132.7795848996498,11.4354203634007,1.4166,3.827,-12.213,20.360025,20.93356,19.53695,1.39661,0.573534,0.823076
22.0434,132.6091639629041,11.4995175443684,,,,21.012661,20.851652,20.320885,0.530767,-0.161009,0.691776
22.0443,132.5221058909054,11.5831854293644,,,,21.018145,21.585835,19.961004,1.62483,0.56769,1.05714
22.0477,132.8491839550858,12.1667311257264,1.5101,-7.129,-6.587,20.33442,21.674644,19.135298,2.539347,1.340225,1.199121
22.0481,132.4894480300996,11.6355033423029,1.0248,-4.056,-7.343,13.537104,13.836275,13.077141,0.759134,0.299171,0.459963
22.0504,133.1881403819683,11.706932051621,,,,20.905058,21.336859,19.969296,1.367563,0.431801,0.935762
22.0603,133.027182876121,11.4902100168141,,,,20.805126,22.031239,19.674543,2.356695,1.226112,1.130583
22.073,132.4526762261867,11.850488396851,0.8686,3.202,-9.378,16.673521,17.23411,15.968699,1.26541,0.560589,0.704822
22.0739,133.1893857006301,11.7100115884373,1.665,-8.163,-13.197,20.241825,21.213253,18.996674,2.216579,0.971428,1.245151
22.0762,133.1859726007434,11.6975297217139,1.1723,-5.944,3.539,17.205236,18.001276,16.354681,1.646595,0.79604,0.850555
22.0803,132.7142513285431,11.4483745217888,1.1446,-10.817,-2.858,16.62562,17.32628,15.816951,1.50933,0.700661,0.808669
22.0834,132.9900111145122,11.4693271085916,,,,20.783249,21.196836,19.806656,1.390181,0.413588,0.976593
22.0856,132.9350674678223,12.1519932552355,,,,21.1298,22.356037,19.562555,2.793482,1.226236,1.567246
22.0863,132.5103067139733,11.5987282414509,0.8267,-9.424,-2.833,19.754965,21.011896,18.62754,2.384355,1.256931,1.127424
22.0883,132.821833676303,11.4318873814345,1.23,-10.907,-2.742,15.009868,15.412567,14.444034,0.968534,0.402699,0.565834
22.0894,132.4892916154542,11.6342753576854,1.3325,-4.066,-7.329,18.790213,19.567614,17.635075,1.932539,0.777401,1.155138
22.0965,132.6888252531806,12.1433494899425,1.032,-4.056,-4.13,18.511902,19.523602,17.505522,2.01808,1.0117,1.00638
22.1001,132.8537305530483,11.4328147342881,0.6511,-3.171,-16.836,19.448729,20.411629,18.585623,1.826006,0.9629,0.863106
22.1038,132.6309278412795,12.1156973486765,0.4282,-1.688,0.333,13.920277,14.338473,13.332945,1.005529,0.418197,0.587332
22.1047,132.6895030588057,11.4563305702577,-1.0568,-3.303,-0.229,20.724052,20.964499,20.29957,0.664928,0.240446,0.424482
22.1096,133.1375288411029,11.5947498965926,1.2771,-1.619,-2.647,19.524,20.335987,18.657124,1.678864,0.811987,0.866877
22.1097,133.0855413271961,11.5341045809559,1.2352,-11.084,-3.056,16.369274,17.058695,15.553303,1.505392,0.689421,0.815971
22.1123,132.4494549477498,11.774052695809,0.3507,0.758,-4.576,19.507746,19.736855,19.198048,0.538807,0.229109,0.309698
22.113,133.0613405942622,12.0870455922676,0.9971,-11.086,-2.888,19.535385,20.75427,18.41234,2.34193,1.218885,1.123045
22.1183,132.5534770518033,12.0555754883017,,,,21.136448,21.619694,19.904278,1.715416,0.483246,1.23217
22.1192,132.5287121505494,12.0277282726926,,,,21.052202,21.674503,20.119913,1.55459,0.622301,0.932289
22.1218,133.1839557656098,11.6884600284565,0.7092,-5.313,-1.32,18.83575,19.52077,18.052773,1.467997,0.685019,0.782978
22.124,133.146182833152,11.6074811423235,0.5659,-8.11,-5.845,16.942722,17.538372,16.209206,1.329166,0.59565,0.733517
22.1278,133.1945341662026,11.8721154071379,,,,21.282675,20.473951,20.988834,-0.514883,-0.808723,0.29384
22.1278,132.5787068664616,12.0792415035237,2.7862,3.209,-8.643,20.138926,21.444454,18.82676,2.617695,1.305529,1.312166
22.1314,132.4568365089855,11.8789658762037,1.3118,4.487,-5.941,20.812992,21.46233,19.774431,1.687899,0.649338,1.038561
22.1393,132.4510095397011,11.8462751145908,0.2178,-4.126,0.209,19.304276,20.055805,18.452528,1.603277,0.75153,0.851747
22.1403,132.7034923638136,12.1493922354125,0.3135,1.887,-11.752,18.112255,18.52983,17.534851,0.99498,0.417576,0.577404
22.1407,133.0545487057437,12.0928060136379,,,,21.18246,21.278355,20.666456,0.611898,0.095894,0.516005
22.1415,132.733517845359,12.1580106288596,1.172,-10.889,-2.88,13.204584,13.480433,12.769232,0.711202,0.275849,0.435352
22.1449,132.7531335392478,12.1623281870559,1.0988,-11.024,-2.951,16.365112,16.999596,15.618838,1.380757,0.634483,0.746274
22.1493,133.0678043890419,11.5176989300904,0.182,-1.243,-15.325,16.974882,17.29883,16.50169,0.79714,0.323948,0.473192
22.1501,132.6324708881679,11.4826526782837,0.3398,0.106,-6.273,19.000772,19.334923,18.53468,0.800243,0.33415,0.466093
22.1539,132.4631161879946,11.6960727294174,,,,20.92016,21.48688,19.573559,1.91332,0.566719,1.346602
22.1556,133.0532492260259,11.5061275050459,-0.0102,0.449,-7.153,19.08996,19.538279,18.566092,0.972187,0.448318,0.523869
22.1587,133.0164470365163,11.4818133699937,1.6387,-10.818,-2.519,20.689413,21.465363,19.440704,2.024658,0.775949,1.248709
22.1603,132.5546107728748,11.5425606998623,-0.2548,-4.417,-2.898,20.351015,20.931545,19.560612,1.370934,0.58053,0.790403
22.1604,133.0791121818054,12.073147429659,0.4774,-5.448,1.664,18.370043,19.02737,17.608284,1.419086,0.657328,0.761759
22.1624,132.8410482178041,12.1690408894638,-0.8179,-2.035,-0.045,20.700548,20.71512,20.34754,0.36758,0.014572,0.353008
22.1672,133.18257667559,11.6819145985359,0.9187,-5.589,-2.59,19.958385,20.66513,19.132801,1.53233,0.706745,0.825584
22.1702,133.1951891373745,11.7277367963644,1.0522,-10.85,-2.942,17.111662,17.902464,16.252707,1.649757,0.790802,0.858955
22.1719,133.1926067891357,11.884463535818,0.571,-6.789,-2.812,19.11311,19.807306,18.351269,1.456038,0.694197,0.761841
22.1752,133.0947334628909,11.5415130180461,,,,20.928398,19.664984,18.054672,1.610311,-1.263414,2.873726
22.1757,132.7406990862754,11.4397714726158,1.0084,-10.871,-3.023,17.622303,18.533009,16.690483,1.842526,0.910706,0.93182
22.1812,132.8015368773505,11.4310166852249,0.5097,-5.876,3.054,16.483225,16.805298,16.004847,0.800451,0.322073,0.478378
22.1825,133.1961669636209,11.7319485902017,1.6455,3.811,-8.267,17.983667,19.306273,16.912947,2.393326,1.322605,1.070721
22.1846,132.9570494728921,12.1466317266032,0.8561,39.21,-56.913,17.71664,18.348461,16.961655,1.386807,0.631821,0.754986
22.1867,133.0173334000525,12.1183249249478,1.2577,-8.017,5.171,20.101103,20.996923,18.892881,2.104042,0.895821,1.208221
22.1883,132.8588167432816,11.4316886180317,-0.1706,-0.001,-1.785,19.42702,19.671242,19.008268,0.662973,0.244223,0.418751
22.1907,132.7546953441874,11.4366468758829,0.93,-3.606,-4.818,13.480726,13.829233,12.964836,0.864397,0.348507,0.51589
22.2018,132.4532635262764,11.8673514925873,0.8066,-2.797,-0.254,15.750587,16.097057,15.233118,0.863939,0.34647,0.517469
22.202,132.4631330071203,11.9072230565143,0.001,-2.11,-1.467,20.212254,21.109137,19.343466,1.765671,0.896883,0.868788
22.2041,132.9985442714575,12.1292150168518,1.3649,-12.812,-80.82,19.3038,20.415676,18.28199,2.133686,1.111876,1.02181
22.2133,133.1227507708084,12.0284717839959,0.4008,-3.113,-1.879,18.773058,19.178383,18.23149,0.946894,0.405325,0.541569
22.2142,132.469143295052,11.6747808854506,0.2026,-0.539,0.334,20.103191,20.764446,19.135645,1.628801,0.661255,0.967546
22.2179,133.1941647215977,11.881238578795,2.2877,-8.414,4.107,20.249542,21.26125,19.164654,2.096596,1.011707,1.084888
22.2187,132.5422896235,11.5540639688448,0.7687,5.118,-3.825,18.182518,18.613987,17.600805,1.013182,0.431469,0.581713
22.2218,132.4494362358544,11.7554434943488,-2.3546,-3.465,-3.421,20.873981,21.068748,19.679522,1.389227,0.194767,1.19446
22.2241,132.7622010692773,12.1652827773868,0.9095,-3.594,-2.979,20.09229,21.014412,18.990265,2.024147,0.922121,1.102026
22.2276,132.9868195814815,12.1349534671249,1.7299,-4.902,-1.886,18.258427,19.374725,17.212973,2.161753,1.116299,1.045454
22.2287,132.4490431930881,11.7575603973043,0.3203,1.207,-9.346,18.505962,18.798147,18.001413,0.796734,0.292185,0.504549
22.232,132.8952475158142,11.4359114999771,-0.0774,-1.781,-0.46,19.590118,19.996893,19.080956,0.915937,0.406775,0.509163
22.2382,132.6730944682791,11.4606033220349,-0.1713,-4.191,-12.929,18.7968,19.147,18.30699,0.84001,0.350199,0.489811
22.2477,132.9560787876436,11.4521951356738,0.5362,2.755,-11.016,20.041063,20.88757,18.922503,1.965067,0.846506,1.118561
22.2518,132.8474282504307,12.1702134346974,,,,21.149181,21.224932,20.142609,1.082323,0.07575,1.006573
22.255,132.8192040525747,12.1708782281804,0.2543,-0.138,-1.035,15.919022,16.22181,15.443574,0.778235,0.302788,0.475448
22.256,132.4976851044226,11.9870309859454,1.5245,-10.75,-2.413,19.876055,21.108763,18.68457,2.424192,1.232708,1.191485
22.2628,132.6082780421256,12.1044837522226,2.0889,-10.353,-2.896,19.991777,21.402853,18.840359,2.562494,1.411076,1.151419
22.2694,132.6275782648799,11.4831886082715,,,,20.881174,20.92833,20.506538,0.421791,0.047155,0.374636
22.2722,133.1945790493239,11.884347294,5.2869,-38.721,-46.124,19.376713,21.16349,18.005373,3.158117,1.786777,1.37134
22.2755,132.9767560249315,12.140296057048,1.4586,-22.019,7.056,18.261917,19.370872,17.224302,2.14657,1.108955,1.037615
22.2755,133.1639741956986,11.6336629243702,,,,21.047789,21.096865,20.122368,0.974497,0.049076,0.925421
22.2769,132.8283469693407,12.1712674909943,,,,21.143297,,19.491764,,,1.651533
22.2791,132.7122511443563,11.4454976005239,0.2803,-1.742,-2.419,19.485006,20.307709,18.663065,1.644644,0.822702,0.821941
22.2833,133.1346612216659,11.585524335854,2.0847,-12.138,-5.728,19.024023,20.219414,17.934584,2.28483,1.195391,1.089439
22.2836,133.2043727194767,11.8055793486729,,,,19.984562,20.94065,18.509972,2.430679,0.956089,1.47459
22.2858,132.7285536272091,12.1593097269052,0.5776,9.744,-11.22,15.147719,15.465789,14.662056,0.803733,0.318069,0.485663
22.2866,133.1237740697496,12.029172068849,1.2617,-2.671,-1.805,19.182964,20.158014,18.197636,1.960379,0.97505,0.985329
22.2938,132.470264454836,11.9324904454158,1.098,-5.233,-23.076,16.382816,16.968016,15.663517,1.304499,0.585199,0.719299
22.2961,133.1245021891744,11.5718041347823,0.2862,-7.134,-5.968,19.594517,20.443598,18.738876,1.704722,0.849081,0.85564
22.2999,133.1388289367137,11.5909523220367,0.4297,-6.36,-5.587,19.109575,20.118105,18.16947,1.948635,1.00853,0.940105
22.3005,132.7920701138894,11.4297761564807,0.1922,1.681,-11.0,19.32005,20.38432,18.403118,1.981201,1.06427,0.916931
22.3006,132.4908020194628,11.6237434480374,0.3515,4.914,-3.38,20.263933,20.937733,19.402752,1.534981,0.673799,0.861181
22.3013,132.4966981315539,11.6134369352225,-1.2803,1.623,-3.821,20.76814,20.91982,20.239777,0.680044,0.15168,0.528364
22.3015,132.4895973202864,11.9744001907501,1.257,-11.351,-10.384,20.666214,21.0539,19.575603,1.478296,0.387686,1.09061
22.3047,132.537578724227,11.5572337872725,1.1331,-10.555,-2.784,14.048451,14.350169,13.586893,0.763276,0.301718,0.461558
22.3056,132.9100971825497,12.1623260405424,-0.3209,-7.159,0.187,20.816027,20.831444,19.769154,1.06229,0.015417,1.046873
22.3078,132.4926755694556,11.6201343999574,0.6531,5.358,-3.772,15.07889,15.425815,14.565322,0.860493,0.346925,0.513568
22.3082,133.1614510436118,11.6275700105359,1.1692,-11.21,-3.321,16.655602,17.363558,15.849131,1.514427,0.707956,0.806471
22.3134,133.1435151541095,12.0029275122224,0.4452,-4.32,-1.115,16.123531,16.41617,15.668402,0.747768,0.292639,0.45513
22.3146,132.8184749079485,11.4281495571295,0.4707,-1.814,-0.891,20.590452,20.881397,20.134102,0.747295,0.290945,0.45635
22.3146,133.1968570859944,11.7240790140566,0.7144,5.068,-8.179,17.763372,18.396276,17.021067,1.37521,0.632904,0.742306
22.3219,132.7058865358991,12.1533532702045,1.5241,-6.302,-10.85,19.415253,20.912182,18.241243,2.670939,1.496929,1.174009
22.3252,132.4775884535204,11.6493342078384,1.1707,-10.932,-2.913,18.354195,19.583641,17.261162,2.322479,1.229446,1.093033
22.3334,132.5949592560102,11.5037112795191,-0.3332,-1.162,-0.119,19.940767,20.549204,19.154476,1.394728,0.608437,0.786291
22.3379,133.2052485002934,11.7926661190378,0.5646,1.855,-3.496,19.486923,20.569574,18.414473,2.155102,1.082651,1.072451
22.3479,133.025494053228,11.4835270295217,0.0024,-2.381,-6.301,18.953743,19.711329,18.14463,1.566698,0.757586,0.809113
22.3491,132.5227778205026,12.0265044216693,-2.6068,-2.935,-6.4,20.533533,,,,,
22.3556,133.0985820125062,12.059184878309,,,,21.12517,20.537905,17.836649,2.701256,-0.587265,3.288521
22.3557,132.5557720005032,11.5367406802431,0.7054,-4.968,3.769,18.742374,19.743074,17.785608,1.957466,1.0007,0.956766
22.3611,132.6911326403111,12.1489194794497,,,,20.769234,20.701424,20.133177,0.568247,-0.06781,0.636057
22.3748,132.5222981812192,12.0265681276223,0.0932,-4.819,-2.695,17.698471,18.003448,17.225378,0.77807,0.304977,0.473093
22.3757,132.5398195756351,11.5528532334769,1.0772,-7.219,9.269,19.579845,20.661888,18.517965,2.143923,1.082043,1.06188
22.3767,132.9486104650309,12.1528255954139,1.2819,-11.138,-2.52,20.096304,20.755487,19.01034,1.745148,0.659184,1.085964
22.3785,132.7474996838003,12.1651938698399,1.0979,-11.067,-3.254,15.659702,16.207926,14.962104,1.245822,0.548223,0.697598
22.3786,133.1635023467348,11.628889247969,1.0362,-10.784,-2.739,17.55278,18.677458,16.521547,2.155911,1.124678,1.031233
22.3831,133.1935175174205,11.7052089864571,1.6626,0.831,-10.08,19.717173,21.410698,18.46212,2.948578,1.693525,1.255053
22.3889,132.7507740818141,11.434002654228,,,,21.097212,20.40124,19.339062,1.062178,-0.695972,1.75815
22.3918,132.6390404980321,11.4743078642083,2.4604,0.513,-9.651,16.989433,18.274824,15.87584,2.398984,1.285391,1.113593
22.392,133.1879396760837,11.6859317560214,0.312,-1.441,-2.232,19.116106,19.514404,18.599283,0.915121,0.398298,0.516823
22.3981,133.1664263528838,11.966481803238,2.3972,35.394,-64.769,19.249899,20.101574,18.120115,1.981459,0.851675,1.129784
22.3989,132.9088593472742,11.4358496161859,0.545,-4.764,-4.76,17.196129,17.754866,16.479239,1.275627,0.558737,0.71689
22.4033,132.7854299738641,11.4286522119299,0.5125,-0.892,-5.34,15.421817,15.773353,14.902176,0.871177,0.351536,0.519641
22.4061,132.4636750270307,11.920052338487,,,,21.216864,20.625103,20.395554,0.229549,-0.591761,0.82131
22.4083,132.7894308838363,12.1718782037763,1.1318,10.132,-5.82,12.890717,13.191274,12.429647,0.761627,0.300557,0.46107
22.4163,132.5607892695749,12.0697759135325,1.03,-7.107,-15.211,19.997131,20.697914,19.05794,1.639975,0.700783,0.939192
22.4226,132.5469140308536,12.0561834594133,0.1472,-1.037,-0.781,17.336332,17.617579,16.891481,0.726097,0.281246,0.444851
22.4227,132.4460463163008,11.7548288918755,-0.2676,1.535,-3.909,20.106112,21.081593,18.930902,2.15069,0.975481,1.175209
22.4263,132.4653070123739,11.9256342350615,1.0324,-4.385,-3.094,19.993586,20.994583,18.977758,2.016825,1.000997,1.015827
22.4304,133.0429494078982,11.4930956840911,,,,19.200018,20.54304,17.560303,2.982737,1.343021,1.639715
22.4318,132.5552842040857,11.535470580384,-2.3074,-10.367,-0.954,20.71547,21.443144,19.479612,1.963531,0.727675,1.235857
22.4368,132.775005179104,11.4292904706523,1.2302,-10.798,-2.497,13.397335,13.692865,12.942476,0.750389,0.29553,0.454859
22.439,132.7471538278101,12.1661544443659,1.2497,-9.905,-3.407,19.821264,20.597279,18.567324,2.029955,0.776014,1.253941
22.4393,133.1745866907675,11.9512360871675,1.0855,-12.034,-2.956,20.037403,21.04544,18.888771,2.15667,1.008038,1.148632
22.4423,133.2062951136083,11.8247203024276,,,,20.996971,21.582958,19.60028,1.982678,0.585987,1.39669
22.446,132.5078576560763,12.0089073134736,0.9162,-6.237,-4.247,13.20877,13.487523,12.77079,0.716733,0.278753,0.43798
22.4487,133.1895967919358,11.9127054474799,1.1333,-10.889,-2.812,14.454188,14.796525,13.945246,0.851279,0.342337,0.508943
22.4519,132.532171999911,11.5596326684373,-0.4234,-4.114,-1.463,19.45093,20.048357,18.710382,1.337975,0.597427,0.740547
22.4552,133.1235419768899,12.0339191831345,1.002,8.007,-0.059,20.07548,20.691984,19.037125,1.654859,0.616505,1.038355
22.4674,133.1931735020144,11.6985751851948,,,,21.529331,19.669565,18.650772,1.018793,-1.859766,2.878559
22.4832,133.1716692019921,11.9592839692643,0.8642,-10.796,-7.191,18.425201,19.489084,17.390425,2.09866,1.063883,1.034777
22.4977,132.548824185883,11.540298789892,2.1304,2.888,-2.937,14.19013,14.635765,13.581984,1.053781,0.445635,0.608147
22.5102,132.585496693379,12.0929525130674,0.8373,-7.421,4.592,13.836196,14.102264,13.410939,0.691325,0.266068,0.425257
22.5106,133.0022778155675,11.4674001144414,0.4,-12.124,-1.439,20.771505,20.583578,20.094954,0.488625,-0.187927,0.676552
22.5183,133.0956644757988,12.0659575231895,-0.1538,-2.874,-0.107,20.108149,20.900242,19.042488,1.857754,0.792093,1.06566
22.524,133.202980443136,11.7367830763181,1.3812,1.487,3.209,20.38449,21.357697,19.292107,2.06559,0.973208,1.092382
22.5265,132.9866613084609,11.4595717029823,0.9647,-7.051,-0.999,19.148682,20.18639,18.096325,2.090065,1.037708,1.052357
22.5331,133.0873782412609,11.5261396487713,0.2716,2.393,-2.102,19.57323,20.935518,18.51466,2.420858,1.362288,1.058571
22.5371,132.6028711664443,12.1063987510394,1.0057,3.473,-3.147,19.930843,20.843477,18.922495,1.920982,0.912634,1.008349
22.5409,133.0805451621768,12.0804074805518,,,,21.077253,21.515789,19.700077,1.815712,0.438536,1.377176
22.5445,132.4924181201608,11.6129183333269,1.8099,-34.44,-15.175,13.658481,14.017406,13.134102,0.883304,0.358925,0.524379
22.5456,133.1321859000138,11.5746717647945,2.504,-20.201,6.731,11.735606,11.971109,11.303083,0.668026,0.235503,0.432523
22.5461,132.9966418086706,11.46396538585,0.4768,-2.673,-7.688,16.591112,16.904982,16.100576,0.804405,0.313869,0.490536
22.5487,133.1325405863373,11.5750552442485,2.5377,-19.947,6.328,,,,,,
22.5563,132.6682705920361,11.4568331128286,,,,20.164845,18.365892,16.815678,1.550215,-1.798952,3.349167
22.564,133.0638444644117,12.0946592079063,,,,21.111795,20.869946,20.537313,0.332632,-0.24185,0.574482
22.5672,132.5356384097636,12.0476016508851,0.3583,-2.637,-1.395,18.200562,18.800117,17.450481,1.349636,0.599556,0.75008
